label_id,gsv_panorama_id,label_type,severity,geometry,zoom,heading,pitch,photographer_heading,photographer_pitch,user_id,lat,lng,cluster_id,clustered,cluster_label_count,way_type,distance_to_road,distance_to_intersection,tag,tag_count,description
28,ts6P8ubSQ-lR3AcL0Hvbbg,CurbRamp,3.0,POINT (-87.66191864013672 41.577308654785156),3,253.5625,-11.330357551574709,24.00807762145996,1.126106262207031,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.57730865478516,-87.66191864013672,1656,1,4,residential,20.491631542502027,52.25391698023929,1.0,2.0,0.0
29,ts6P8ubSQ-lR3AcL0Hvbbg,CurbRamp,3.0,POINT (-87.66184997558594 41.577430725097656),3,322.1160583496094,-13.852678298950195,24.00807762145996,1.126106262207031,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.577430725097656,-87.66184997558594,2630,1,3,residential,23.829889184628342,37.46275495559892,1.0,2.0,0.0
33,oSf_REKCco4hP1JptiUS3g,SurfaceProblem,1.0,POINT (-87.661865234375 41.57701110839844),3,187.125,-6.370535850524902,23.96840476989746,0.7994842529296871,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.57701110839844,-87.661865234375,14787,1,2,residential,21.45834732431635,0.0,1.0,1.0,0.0
34,oSf_REKCco4hP1JptiUS3g,SurfaceProblem,1.0,POINT (-87.66187286376953 41.57700729370117),3,187.125,-6.370535850524902,23.96840476989746,0.7994842529296871,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.57700729370117,-87.66187286376953,14709,1,2,residential,20.1048215878508,0.0,1.0,1.0,0.0
35,3OqKmxvW73I7j9WHEmjxGA,SurfaceProblem,1.0,POINT (-87.66187286376953 41.576969146728516),3,174.9375,-8.198660850524902,23.37087821960449,0.5819091796875,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.57696914672852,-87.66187286376953,18132,1,2,residential,25.68755775888612,0.0,1.0,1.0,0.0
36,3OqKmxvW73I7j9WHEmjxGA,SurfaceProblem,1.0,POINT (-87.66188049316406 41.57695770263672),3,174.9375,-8.198660850524902,23.37087821960449,0.5819091796875,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.57695770263672,-87.66188049316406,14769,0,1,residential,23.381505369244465,0.0,1.0,1.0,0.0
37,wvgzIIrbGM0XkJAl0o7ZoQ,CurbRamp,3.0,POINT (-87.66195678710938 41.576839447021484),2,184.1026763916016,-13.042410850524902,346.7882385253906,0.092498779296875,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.57683944702149,-87.66195678710938,2646,1,4,residential,23.111190358672264,33.147312773777124,1.0,3.0,0.0
39,s-c7PzIQn28rNKBdq_cYvw,CurbRamp,3.0,POINT (-87.6619873046875 41.57687759399414),2,151.0669708251953,-26.881696701049805,50.125823974609375,0.7172470092773431,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.57687759399414,-87.6619873046875,2680,1,2,residential,10.09516833137765,17.333477502161603,1.0,2.0,0.0
40,s-c7PzIQn28rNKBdq_cYvw,SurfaceProblem,2.0,POINT (-87.6619644165039 41.57682800292969),2,151.0669708251953,-26.881696701049805,50.125823974609375,0.7172470092773431,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.57682800292969,-87.6619644165039,14820,1,4,residential,22.76966404364441,0.0,1.0,2.0,0.0
41,e0oGNOff7GtbXvyxL-HdgA,NoSidewalk,5.0,POINT (-87.66193389892578 41.57728576660156),1,217.5625,-21.819196701049805,243.9732360839844,-0.8051681518554681,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.57728576660156,-87.66193389892578,11961,1,2,residential,28.796413941156008,0.0,1.0,1.0,0.0
42,e0oGNOff7GtbXvyxL-HdgA,NoSidewalk,5.0,POINT (-87.66199493408203 41.57729721069336),1,235.375,-21.256696701049805,243.9732360839844,-0.8051681518554681,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.57729721069336,-87.66199493408203,12112,1,2,residential,24.48559397408525,0.0,1.0,1.0,0.0
43,e0oGNOff7GtbXvyxL-HdgA,NoSidewalk,5.0,POINT (-87.66203308105469 41.57731628417969),1,235.375,-21.256696701049805,243.9732360839844,-0.8051681518554681,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.57731628417969,-87.66203308105469,11689,0,1,residential,17.447582349937697,0.0,1.0,1.0,0.0
45,e0oGNOff7GtbXvyxL-HdgA,SurfaceProblem,5.0,POINT (-87.66192626953125 41.57740783691406),1,296.5,-26.131696701049805,243.9732360839844,-0.8051681518554681,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.57740783691406,-87.66192626953125,17814,1,2,residential,15.66591548074962,0.0,1.0,1.0,0.0
47,aynHxbUvoUaCDtfhpNSUgg,NoSidewalk,5.0,POINT (-87.6620864868164 41.577293395996094),1,224.125,-26.506696701049805,270.2606201171875,-0.4912109375,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.577293395996094,-87.6620864868164,11634,1,2,residential,25.66433004003712,0.0,1.0,1.0,0.0
48,Z9CmhP1whBUw4YjeUynAZw,NoSidewalk,5.0,POINT (-87.66233825683594 41.57729721069336),1,268.1875,-25.381696701049805,269.705078125,-0.9325180053710932,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.57729721069336,-87.66233825683594,11613,1,2,residential,23.693225484808696,0.0,1.0,1.0,0.0
49,Z9CmhP1whBUw4YjeUynAZw,NoSidewalk,5.0,POINT (-87.66236114501953 41.577415466308594),1,268.1875,-25.381696701049805,269.705078125,-0.9325180053710932,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.577415466308594,-87.66236114501953,11782,1,2,residential,19.449541806604067,0.0,1.0,1.0,0.0
52,xn5kh398gNToP1D9UxGAxw,NoSidewalk,5.0,POINT (-87.66258239746094 41.57729721069336),1,268.1875,-25.381696701049805,270.2479858398437,-0.299186706542968,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.57729721069336,-87.66258239746094,11819,1,2,residential,23.12953618716584,0.0,1.0,1.0,0.0
53,xn5kh398gNToP1D9UxGAxw,NoSidewalk,5.0,POINT (-87.66261291503906 41.57741165161133),1,268.1875,-25.381696701049805,270.2479858398437,-0.299186706542968,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.57741165161133,-87.66261291503906,11113,1,2,residential,18.640867351936546,0.0,1.0,1.0,0.0
54,oDd43dleUMEheOUjYWqHiQ,NoSidewalk,5.0,POINT (-87.66265869140625 41.577293395996094),1,250.75,-26.131696701049805,269.8596496582031,-0.162071228027343,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.577293395996094,-87.66265869140625,11129,0,1,residential,24.343342157674837,0.0,1.0,1.0,0.0
57,9EsiMJ8KYDrt0EN-cOSRqQ,SurfaceProblem,1.0,POINT (-87.97792053222656 42.083194732666016),3,109.74107360839844,-17.64285659790039,357.0948181152344,0.4337158203125,3e25ea1d-f762-421a-b98b-3cba36e1bbfb,42.083194732666016,-87.97792053222656,16531,0,1,residential,32.552609333398905,0.0,1.0,1.0,0.0
61,4MhKVZT9VdjScuN8wHr1Eg,CurbRamp,2.0,POINT (-87.97817993164062 42.082027435302734),2,335.8660583496094,-12.508928298950195,300.7978820800781,-0.139030456542968,3e25ea1d-f762-421a-b98b-3cba36e1bbfb,42.082027435302734,-87.97817993164062,8013,1,4,primary,30.19127579784427,66.26673227324507,1.0,1.0,0.0
78,O2OMM5FtwMoEShhjlsUQGA,SurfaceProblem,2.0,POINT (-87.62689208984375 41.8236198425293),1,189.4375,-20.6875,89.79198455810547,0.340286254882812,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.8236198425293,-87.62689208984375,16079,1,2,secondary,33.18361171522371,0.0,1.0,1.0,0.0
79,O2OMM5FtwMoEShhjlsUQGA,SurfaceProblem,2.0,POINT (-87.62698364257812 41.82358932495117),1,193.1875,-19.1875,89.79198455810547,0.340286254882812,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.82358932495117,-87.62698364257812,15046,0,1,secondary,43.67897062927943,0.0,1.0,1.0,0.0
80,O2OMM5FtwMoEShhjlsUQGA,Obstacle,2.0,POINT (-87.6268081665039 41.82362747192383),1,117.8125,-22.0,89.79198455810547,0.340286254882812,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.82362747192383,-87.6268081665039,13747,0,1,secondary,30.9385152414546,0.0,1.0,1.0,1.0
82,_CRu_IsbbKd_SYj2_GNV0w,SurfaceProblem,3.0,POINT (-87.6268081665039 41.82362747192383),2,230.1875,-20.928571701049805,89.66998291015625,-0.183708190917968,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.82362747192383,-87.6268081665039,15021,1,2,secondary,30.9385152414546,0.0,1.0,2.0,0.0
84,gsWhJe2qbbkmM9VGtc9ahg,Obstacle,4.0,POINT (-87.62672424316406 41.82362747192383),2,249.20535278320312,-16.910715103149414,89.35789489746094,-0.40081787109375,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.82362747192383,-87.62672424316406,13176,1,2,secondary,31.44239818850609,0.0,0.0,0.0,1.0
85,gsWhJe2qbbkmM9VGtc9ahg,Obstacle,3.0,POINT (-87.62673950195312 41.823631286621094),2,249.20535278320312,-16.910715103149414,89.35789489746094,-0.40081787109375,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.82363128662109,-87.62673950195312,13772,0,1,secondary,29.96101571650723,0.0,1.0,1.0,0.0
87,gsWhJe2qbbkmM9VGtc9ahg,SurfaceProblem,2.0,POINT (-87.62665557861328 41.82362747192383),2,213.4017791748047,-19.678571701049805,89.35789489746094,-0.40081787109375,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.82362747192383,-87.62665557861328,15006,1,2,secondary,31.85831604311561,0.0,1.0,2.0,0.0
88,gsWhJe2qbbkmM9VGtc9ahg,CurbRamp,1.0,POINT (-87.62660217285156 41.82365417480469),2,196.9732208251953,-25.125,89.35789489746094,-0.40081787109375,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.82365417480469,-87.62660217285156,4481,1,3,secondary,22.45760046749161,55.19422470547101,0.0,0.0,0.0
89,gsWhJe2qbbkmM9VGtc9ahg,CurbRamp,1.0,POINT (-87.6265869140625 41.82362747192383),2,186.8839263916016,-22.0,89.35789489746094,-0.40081787109375,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.82362747192383,-87.6265869140625,4687,1,3,secondary,32.27946953709497,56.5890650072928,0.0,0.0,0.0
90,0ZHIE06OOJTjrFfxtIY1tg,CurbRamp,2.0,POINT (-87.62657165527344 41.82380676269531),2,319.0267944335937,-8.875,178.91317749023438,-0.150848388671875,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.82380676269531,-87.62657165527344,4713,1,3,secondary,32.94540059943492,52.48105842502672,1.0,1.0,0.0
92,2hHp3sRrakJiB-N2V3ZbSw,CurbRamp,1.0,POINT (-87.62628173828125 41.82362365722656),2,119.25446319580078,-8.171875,88.45116424560547,0.059104919433593,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.82362365722656,-87.62628173828125,8210,1,2,secondary,35.36099889532006,51.05338008556093,0.0,0.0,0.0
94,2hHp3sRrakJiB-N2V3ZbSw,CurbRamp,1.0,POINT (-87.62657928466797 41.823631286621094),2,241.84375,-5.671875,88.45116424560547,0.059104919433593,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.82363128662109,-87.62657928466797,4695,1,3,secondary,30.93650905043816,54.08978772287495,0.0,0.0,0.0
95,2hHp3sRrakJiB-N2V3ZbSw,CurbRamp,1.0,POINT (-87.6265869140625 41.823646545410156),2,249.7901763916016,-5.404017925262451,88.45116424560547,0.059104919433593,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.82364654541016,-87.6265869140625,6308,1,2,secondary,25.330697571717987,52.79669441622699,0.0,0.0,0.0
97,2hHp3sRrakJiB-N2V3ZbSw,CurbRamp,1.0,POINT (-87.62625122070312 41.82379913330078),3,47.66518020629883,-7.116071224212646,88.45116424560547,0.059104919433593,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.82379913330078,-87.62625122070312,6656,1,4,secondary,28.427553449119685,54.302443590650846,1.0,1.0,0.0
101,n9hoZScKGa4OAnuS5vqLew,CurbRamp,3.0,POINT (-87.62748718261719 41.82362747192383),1,160.6450958251953,-31.48884010314941,88.74966430664062,-0.535377502441406,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.82362747192383,-87.62748718261719,7785,1,2,secondary,26.341135787307703,37.46178873079793,1.0,2.0,0.0
102,n9hoZScKGa4OAnuS5vqLew,CurbRamp,3.0,POINT (-87.62751770019531 41.8236083984375),1,160.6450958251953,-31.48884010314941,88.74966430664062,-0.535377502441406,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.8236083984375,-87.62751770019531,6284,1,4,residential,18.339607171237837,37.73130312858462,1.0,2.0,0.0
105,n9hoZScKGa4OAnuS5vqLew,CurbRamp,2.0,POINT (-87.62748718261719 41.82379913330078),3,16.453125,-11.834821701049805,88.74966430664062,-0.535377502441406,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.82379913330078,-87.62748718261719,4631,1,3,residential,28.249646490632,45.88668408549866,1.0,1.0,0.0
104,n9hoZScKGa4OAnuS5vqLew,CurbRamp,2.0,POINT (-87.627685546875 41.82362747192383),2,247.62722778320312,-19.34598159790039,88.74966430664062,-0.535377502441406,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.82362747192383,-87.627685546875,7606,1,3,secondary,24.90180771637901,37.091861870755054,1.0,1.0,0.0
106,n9hoZScKGa4OAnuS5vqLew,CurbRamp,2.0,POINT (-87.62752532958984 41.82381820678711),3,4.21875,-10.616071701049805,88.74966430664062,-0.535377502441406,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.82381820678711,-87.62752532958984,2478,1,4,residential,18.038104370981067,46.982202261411565,1.0,1.0,0.0
107,n9hoZScKGa4OAnuS5vqLew,SurfaceProblem,2.0,POINT (-87.62753295898438 41.82381057739258),3,356.625,-10.334821701049805,88.74966430664062,-0.535377502441406,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.82381057739258,-87.62753295898438,15157,1,3,residential,15.886171379589518,0.0,1.0,1.0,0.0
110,7hP5t46uVIYvHwTeiZChaQ,SurfaceProblem,1.0,POINT (-87.62749481201172 41.82358169555664),1,160.171875,-18.631696701049805,88.8968734741211,-0.112373352050781,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.82358169555664,-87.62749481201172,15100,1,2,residential,24.389828565448266,0.0,1.0,1.0,0.0
111,7hP5t46uVIYvHwTeiZChaQ,SurfaceProblem,1.0,POINT (-87.62747192382812 41.823604583740234),1,138.421875,-19.569196701049805,88.8968734741211,-0.112373352050781,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.82360458374024,-87.62747192382812,16040,0,1,residential,30.787980464820546,0.0,1.0,1.0,0.0
112,IFFP-cK62xPaorPKguuOkg,CurbRamp,1.0,POINT (-87.6186294555664 41.8237190246582),2,188.1607208251953,-10.332589149475098,269.01824951171875,0.314956665039062,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.8237190246582,-87.6186294555664,6190,1,5,residential,22.269918087043138,43.860386002678624,0.0,0.0,0.0
113,IFFP-cK62xPaorPKguuOkg,SurfaceProblem,4.0,POINT (-87.61864471435547 41.823692321777344),2,188.1607208251953,-10.332589149475098,269.01824951171875,0.314956665039062,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.823692321777344,-87.61864471435547,14649,1,3,residential,26.474366956002445,0.0,1.0,1.0,0.0
114,qm1sincjHdogJe2SPWxiew,CurbRamp,1.0,POINT (-87.61907958984375 41.82389450073242),1,358.3392944335937,-22.296875,269.5722351074219,0.16839599609375,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.82389450073242,-87.61907958984375,5908,1,4,residential,28.60022645272966,40.54378701764326,0.0,0.0,0.0
115,qm1sincjHdogJe2SPWxiew,CurbRamp,1.0,POINT (-87.61911010742188 41.82391357421875),1,358.3392944335937,-22.296875,269.5722351074219,0.16839599609375,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.82391357421875,-87.61911010742188,5915,1,4,residential,20.37546773359345,41.1906340878383,0.0,0.0,0.0
116,qm1sincjHdogJe2SPWxiew,CurbRamp,1.0,POINT (-87.61927032470703 41.82389831542969),2,284.0892944335937,-11.796875,269.5722351074219,0.16839599609375,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.82389831542969,-87.61927032470703,5936,1,3,residential,23.365779941950372,38.67707183220879,0.0,0.0,0.0
117,qm1sincjHdogJe2SPWxiew,CurbRamp,1.0,POINT (-87.6192855834961 41.82387924194336),2,284.0892944335937,-11.796875,269.5722351074219,0.16839599609375,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.82387924194336,-87.6192855834961,5953,1,2,secondary,24.05300524892924,36.54062647246872,0.0,0.0,0.0
118,qm1sincjHdogJe2SPWxiew,CurbRamp,1.0,POINT (-87.61907196044922 41.823726654052734),2,177.8392791748047,-16.171875,269.5722351074219,0.16839599609375,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.823726654052734,-87.61907196044922,5896,1,5,secondary,32.58048174478024,44.09997034388755,0.0,0.0,0.0
119,BSw5lDh8p0StAY38Ne7eCQ,CurbRamp,1.0,POINT (-87.61930847167969 41.823734283447266),2,220.5892791748047,-14.109375,269.1537475585937,0.147926330566406,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.82373428344727,-87.61930847167969,5933,1,3,secondary,28.65076502785276,44.9933677187542,0.0,0.0,0.0
120,BSw5lDh8p0StAY38Ne7eCQ,CurbRamp,1.0,POINT (-87.61930847167969 41.823890686035156),2,318.9821472167969,-16.25223159790039,269.1537475585937,0.147926330566406,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.82389068603516,-87.61930847167969,5960,1,2,secondary,28.334491879779694,44.006285001060775,0.0,0.0,0.0
121,BSw5lDh8p0StAY38Ne7eCQ,CurbRamp,1.0,POINT (-87.61927032470703 41.82390594482422),2,318.9821472167969,-16.25223159790039,269.1537475585937,0.147926330566406,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.82390594482422,-87.61927032470703,5969,1,2,residential,23.32866611450686,40.90569458469278,0.0,0.0,0.0
122,BSw5lDh8p0StAY38Ne7eCQ,CurbRamp,1.0,POINT (-87.61907958984375 41.823909759521484),2,46.66071319580078,-17.770090103149414,269.1537475585937,0.147926330566406,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.82390975952149,-87.61907958984375,5981,0,1,residential,28.674441754931543,44.70476439094968,0.0,0.0,0.0
123,BSw5lDh8p0StAY38Ne7eCQ,CurbRamp,1.0,POINT (-87.61905670166016 41.823890686035156),2,46.66071319580078,-17.770090103149414,269.1537475585937,0.147926330566406,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.82389068603516,-87.61905670166016,5985,0,1,secondary,27.11098677137489,44.223753754638274,0.0,0.0,0.0
124,MvNpsbBAWymtGnqHstkLOQ,SurfaceProblem,1.0,POINT (-87.61907196044922 41.8242301940918),1,24.53571510314941,-25.08259010314941,37.95643615722656,1.730438232421875,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.8242301940918,-87.61907196044922,15445,0,1,residential,32.3128125493132,0.0,1.0,1.0,0.0
125,9SBqAbeGySyk3nmAI0L45Q,SurfaceProblem,1.0,POINT (-87.61909484863281 41.82500076293945),2,106.89286041259766,-20.573659896850582,357.760009765625,-0.914131164550781,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.82500076293945,-87.61909484863281,14636,0,1,residential,29.82808502707809,0.0,1.0,1.0,0.0
132,ZVhmqAPO5W6caoBB6kdGkw,CurbRamp,2.0,POINT (-87.61910247802734 41.82557678222656),1,87.39286041259766,-28.8125,2.157347679138183,-0.163223266601562,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.82557678222656,-87.61910247802734,5759,1,3,residential,19.228768406075066,36.05674081450854,1.0,1.0,0.0
135,InwNIrgOQJl1zXb6X-gWWA,CurbRamp,1.0,POINT (-87.61908721923828 41.82569122314453),1,58.89285659790039,-11.9375,357.76470947265625,-0.196418762207031,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.82569122314453,-87.61908721923828,5701,1,3,residential,22.402407288127467,41.8328086821232,0.0,0.0,0.0
136,bUibXaKU8lvW--Z1ZofxIQ,SurfaceProblem,1.0,POINT (-87.61907958984375 41.8258056640625),3,117.72098541259766,-7.625,179.42330932617188,0.05267333984375,9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,41.8258056640625,-87.61907958984375,15394,0,1,residential,38.26181777227213,0.0,1.0,1.0,0.0
137,wQ4AVYspFJE8ngRA14EWQw,NoSidewalk,5.0,POINT (-87.65853881835938 41.58457565307617),1,95.4375,-20.3125,86.31591033935547,0.248245239257812,3ca93bc2-09a8-41ac-96c1-4ada72269b1f,41.58457565307617,-87.65853881835938,11750,1,3,residential,30.20406961538537,0.0,1.0,1.0,0.0
138,QNgTRlZql_ktv4m43DMjaQ,NoSidewalk,5.0,POINT (-87.65840911865234 41.58439636230469),1,143.4375,-27.8125,90.34627532958984,0.319107055664062,3ca93bc2-09a8-41ac-96c1-4ada72269b1f,41.58439636230469,-87.65840911865234,11739,1,3,residential,35.26352836244363,0.0,1.0,1.0,0.0
142,PxFbGeGWYvRDDIcjGepw4g,NoSidewalk,5.0,POINT (-87.65693664550781 41.58460998535156),1,326.625,-27.3125,201.51559448242188,0.310081481933593,3ca93bc2-09a8-41ac-96c1-4ada72269b1f,41.58460998535156,-87.65693664550781,10409,1,2,tertiary,28.279267869441934,0.0,1.0,1.0,0.0
144,HywKLjXfmayj2rZ_R2nmZA,NoSidewalk,5.0,POINT (-87.65646362304688 41.585411071777344),1,340.5,-20.9375,201.4321746826172,0.222892761230468,3ca93bc2-09a8-41ac-96c1-4ada72269b1f,41.585411071777344,-87.65646362304688,11069,1,2,tertiary,18.43777032392577,0.0,0.0,0.0,0.0
145,BKv79N-FUBMb1YItbHZGSA,NoSidewalk,5.0,POINT (-87.65628051757812 41.58539581298828),1,47.25,-22.25,201.38038635253903,0.354301452636718,3ca93bc2-09a8-41ac-96c1-4ada72269b1f,41.58539581298828,-87.65628051757812,11866,1,2,tertiary,29.986780604131667,0.0,1.0,1.0,0.0
147,fwgH2jWFwm14i8dB6BhVHA,CurbRamp,5.0,POINT (-87.65602111816406 41.586421966552734),3,41.77008819580078,-8.254464149475098,90.91661071777344,0.651252746582031,3ca93bc2-09a8-41ac-96c1-4ada72269b1f,41.586421966552734,-87.65602111816406,2183,1,2,tertiary,30.221420683427123,48.92476119453194,1.0,1.0,1.0
155,A5xSAPj4peYk-TYErs_6SA,CurbRamp,4.0,POINT (-87.65960693359375 41.584556579589844),1,318.703125,-27.61384010314941,270.9047546386719,0.201957702636718,3ca93bc2-09a8-41ac-96c1-4ada72269b1f,41.58455657958984,-87.65960693359375,823,1,3,residential,24.199108220442543,38.11218337338645,1.0,1.0,0.0
156,A5xSAPj4peYk-TYErs_6SA,CurbRamp,3.0,POINT (-87.65957641601562 41.5845832824707),1,318.703125,-27.61384010314941,270.9047546386719,0.201957702636718,3ca93bc2-09a8-41ac-96c1-4ada72269b1f,41.5845832824707,-87.65957641601562,765,1,3,residential,20.99501138898627,39.97820661948116,1.0,1.0,0.0
157,A5xSAPj4peYk-TYErs_6SA,SurfaceProblem,2.0,POINT (-87.65968322753906 41.58457946777344),1,318.703125,-27.61384010314941,270.9047546386719,0.201957702636718,3ca93bc2-09a8-41ac-96c1-4ada72269b1f,41.58457946777344,-87.65968322753906,17746,1,2,residential,32.49539224737167,0.0,1.0,1.0,0.0
